calendar_date,tracking_key,bookings
2018-07-17,625C666ECF72BD88,3.0
2018-07-17,1D0B89FFACBD902F,0.0
2018-07-17,0306535257FD4039,30.0
2018-07-14,FFAE40492E463529,27.0
2018-07-14,6A804635D1B82700,0.0
2018-07-14,1282B8A11FB6318B,9.0
2018-07-22,B246FBCA5C415EE3,0.0
2018-07-22,1BE4CBE74A49E184,0.0
2018-07-21,70EA761D81EC7F37,12.0
2018-08-02,6B81DFFE00018601,12.0
2018-06-01,C299B2204A4DAA69,39.0
2018-06-26,84E5F92A81B4DA66,0.0
2018-07-24,BA02FF5A719D5A19,249.0
2018-07-26,86E9094B483FCE06,378.0
2018-07-21,FD69635D1C3DA0D3,9.0
2018-07-13,8217AB1163A12A68,78.0
2018-07-13,EE362066D7273128,3.0
2018-07-13,158BD5E3732A9504,6.0
2018-07-16,6913E6259E1F9F01,3.0
2018-07-14,7B2C415E7749EA49,0.0
2018-07-12,5BE30418FC08BAFE,3.0
2018-07-25,049FEB62F55017AD,756.0
2018-07-25,A3F2499B1DD67FE5,3.0
2018-07-29,C6027E96501A6604,0.0
2018-07-20,FA63EB7DF4293F9A,0.0
2018-07-04,8F8209E97BA7476E,3.0
2018-06-20,4715860C1608E079,9.0
2018-06-21,9E87594FE16F604F,132.0
2018-07-19,E88480F83F2C89E4,81.0
2018-07-06,840DBE11569B6766,3.0
2018-07-30,1BB7E4224615B218,3.0
2018-07-20,FE209CDB6E25B8F8,330.0
2018-07-20,F089E5BB431BEFF1,0.0
2018-07-29,A023A58871D78944,3.0
2018-07-25,8A97D31BBDB9D095,0.0
2018-07-25,A4C090A82236CFD9,3.0
2018-06-12,33612E2A46406585,3.0
2018-06-12,6D7E81B6941C09A7,3.0
2018-06-11,9DF54E15DB069D0B,93.0
2018-07-07,5F3EB8C93EC1F878,0.0
2018-07-10,0946714E0C843D25,0.0
2018-07-26,B7D33CC0AB270142,0.0
2018-07-28,728CFFA64DFA079A,0.0
2018-07-20,1512FB409A829F52,3.0
2018-07-11,0EB6D1B2911A3C85,3.0
2018-06-01,B858316725376DB2,0.0
2018-06-02,1887AD4A94AEDD75,6.0
2018-07-01,268D78EB53A79E89,6.0
2018-06-09,B9D9565E387A7D02,3.0
2018-06-12,A4430FA71829B9FF,3.0
2018-06-22,A0632192CBACFB43,12.0
2018-06-22,F75296D4F8EF93A5,0.0
2018-06-11,5B7A50A5B9AF8DDC,12.0
2018-06-13,63C8BB1C4AFB9975,0.0
2018-07-02,42D1D7947E8EC3FD,6.0
2018-08-02,174B75C06D1AADED,27.0
2018-08-18,0D1AF9E2472EEF78,3.0
2018-08-18,E88480F83F2C89E4,81.0
2018-08-10,350EE14923639892,6.0
2018-08-09,F904E8863B97A436,51.0
2018-08-13,4B943BEFF52A4D59,93.0
2018-08-27,D509A809B88A73E6,12.0
2018-08-08,2F2AA717001EA287,15.0
2018-08-29,BF4C637A015C2262,0.0
2018-08-06,49B3F7EDDF604CA0,27.0
2018-08-12,EF4E8E6ED4BCA7E9,69.0
2018-08-05,9EA5D5B488421B9B,3.0
2018-08-08,6F4905BFE4595D19,3.0
2018-08-13,06842FDA8814D27A,3.0
2018-08-05,7927CC98F9273537,3.0
2018-08-29,236E0DC33A26DBF1,21.0
2018-06-09,43D1E56898C49761,1863.0
2018-07-18,1887AD4A94AEDD75,0.0
2018-06-23,5F005AE117448034,0.0
2018-08-03,2235EAB8A55622DA,3.0
2018-07-02,7B60CE3549684489,3.0
2018-06-21,7B60CE3549684489,0.0
2018-07-03,0C38BE03EF4476AE,0.0
2018-06-14,3F036688104CC551,0.0
2018-06-11,03B18225E79C9BEE,15.0
2018-06-25,D250C7F734817968,0.0
2018-06-11,6A5AC2DD06F6FB2C,0.0
2018-06-04,6A0C2AD6C2292663,27.0
2018-07-25,96754426AB1AD960,6.0
2018-06-17,ED614C9E31D539AE,3.0
2018-06-20,346BC7E7ADF2E011,0.0
2018-06-30,0A341F890BB3A62B,0.0
2018-06-16,A5A0BFB11185B9BC,18.0
2018-06-21,BEC4E39546178CD5,3.0
2018-07-09,95669D610CA4531B,21.0
2018-07-09,318A6BA7C227AFBE,0.0
2018-06-23,B86252274E2A3911,45.0
2018-06-25,2A23D5161A776B0A,9.0
2018-06-10,5E4D7454E145B200,24.0
2018-07-08,FA4948698DB22DF1,12.0
2018-07-08,C55995C0259F2BBC,0.0
2018-07-16,1EC4EB843A585B0C,3.0
2018-06-05,A70C0E03C6EF3010,3.0
2018-06-19,F1A4C032437AAC1A,3.0
2018-07-02,772D1CFAC36C4F39,3.0
2018-06-30,B53341E6DF811649,6.0
2018-06-11,B53341E6DF811649,9.0
2018-08-24,1B2ED2AAE2968254,6.0
2018-08-29,1BE4CBE74A49E184,0.0
2018-06-25,316749C07D6C500A,0.0
2018-08-15,F24F08E20C973D7F,6.0
2018-06-14,B394EF77ABBE67DB,0.0
2018-06-23,3272F10AD130F54D,0.0
2018-07-15,6C6B02B8A2ACD7FA,72.0
2018-07-15,FDAD11A39B3052E5,6.0
2018-07-22,E807B27D4980CEA9,0.0
2018-08-02,5F80C19320829DBA,225.0
2018-07-04,DF552E7C85ADBEA3,9.0
2018-07-16,049FEB62F55017AD,876.0
2018-07-16,553FEB40EDEF4646,3.0
2018-07-10,DC3F30EB9EA080E6,12.0
2018-07-24,DD6E2172BC90339D,0.0
2018-07-24,ADF560E0E0CF0B40,24.0
2018-07-23,5B6AF00981D997DE,9.0
2018-07-23,C01793F0B9482907,15.0
2018-07-23,8E8E2C9525A64B2D,324.0
2018-07-26,79E039F2DE48DBC2,3.0
2018-07-27,E4BEFC2FFF66F1AB,30.0
2018-06-13,90E0A80EF00B6D13,0.0
2018-06-24,DA5BFA15652E7D64,24.0
2018-07-19,0D1AF9E2472EEF78,24.0
2018-08-01,3DEEA9144F69BC3B,39.0
2018-08-02,0C1DE0C50F49114B,0.0
2018-07-31,73723C8D61513566,6.0
2018-07-28,A5BCA2BF26B5C83E,0.0
2018-07-28,A265FA8EEC569BE1,78.0
2018-07-06,9BA4CABAF0022270,111.0
2018-07-30,98BE16A19CB2C891,18.0
2018-07-25,E5766969D11C1862,9.0
2018-06-22,08EE7996ADBBA28E,0.0
2018-06-08,08EE7996ADBBA28E,0.0
2018-07-07,F5CF137312FAD5A1,0.0
2018-07-04,6B9B56732B62CA79,6.0
2018-06-02,C4305709DC383650,0.0
2018-07-27,AB4F808F9E9DC7E9,0.0
2018-06-30,5B7A50A5B9AF8DDC,0.0
2018-06-01,D7D3461CC8B3A279,366.0
2018-06-21,9A8D89EFFA4FD307,3.0
2018-06-24,354FF27744CF22A4,0.0
2018-06-26,BEA444ABEA68E136,0.0
2018-06-28,7E8A61196EFA68E9,0.0
2018-06-24,B151BDCBB9F9566B,9.0
2018-08-02,1A38533E40508619,0.0
2018-08-01,4174CC848451CAB2,6.0
2018-06-07,8E54722085510845,0.0
2018-06-27,66009CAE3C91B58E,0.0
2018-08-16,8F8209E97BA7476E,3.0
2018-08-11,3F0B4FE47564428F,6.0
2018-08-12,0D1AF9E2472EEF78,15.0
2018-08-26,E88480F83F2C89E4,87.0
2018-08-31,ADF560E0E0CF0B40,45.0
2018-08-16,B1A91A72DECE0368,0.0
2018-08-17,51E609E91896DA41,3.0
2018-08-21,6F56AE93DEB7DEFC,0.0
2018-08-18,268D78EB53A79E89,3.0
2018-08-17,62724B8931013575,0.0
2018-08-12,BDB458A62AD29804,0.0
2018-08-23,D95EA7AC213526DD,9.0
2018-08-12,1282B8A11FB6318B,9.0
2018-08-16,8BB656598033697A,6.0
2018-08-24,613BC46DED0E609C,6.0
2018-08-22,EA4AD29D100FB396,18.0
2018-08-21,EE826233EE695651,24.0
2018-07-19,8C0288344C2ACFF9,3.0
2018-07-19,50B7A7E082D17361,0.0
2018-07-17,1EC4EB843A585B0C,0.0
2018-06-29,AB9384B1C451918C,45.0
2018-08-04,6269D4F6CFCA65D3,0.0
2018-06-12,8372BBA8F1F8A4E7,0.0
2018-06-17,8372BBA8F1F8A4E7,3.0
2018-07-05,96754426AB1AD960,6.0
2018-06-13,E10E795045435202,6.0
2018-08-03,C856A36172EBEC27,12.0
2018-08-03,C26FC9D9EB6702E2,93.0
2018-06-11,2EA020D6A6A9B94C,0.0
2018-06-04,899C5C7F8B8914E3,27.0
2018-06-06,7704615A7E246478,0.0
2018-06-03,2CCA6F1FCCB93EC4,0.0
2018-06-12,ED614C9E31D539AE,0.0
2018-06-29,D21ADEC721D00C87,0.0
2018-06-03,36A40DE846BE41A0,27.0
2018-07-09,8A204D9D1C5AACE7,3.0
2018-07-09,B33EF5A527FA7E7A,6.0
2018-06-10,87357C8313B7F5A4,0.0
2018-06-19,8F48C8E959CAD938,264.0
2018-07-08,7F776A03EC24B70A,0.0
2018-07-12,2332C4502A57DBAC,33.0
2018-06-28,82F26F7DCA38E8E8,42.0
2018-06-07,391C23AF9FF5D7D9,0.0
2018-06-09,F23CB419BDFB9FE0,0.0
2018-07-04,9258AE7CC10DFE45,3.0
2018-08-15,2924F5016D3CE8C0,0.0
2018-08-05,963FFEF4A3E0124D,6.0
2018-08-13,E4346756CEB39846,12.0
2018-07-10,B5398148AA4F20ED,1170.0
2018-07-10,6E4D087AF99880EC,0.0
2018-07-17,553FEB40EDEF4646,3.0
2018-07-15,6CCB883CFF8A459F,3.0
2018-07-22,FC8E30499B408F2B,3.0
2018-07-22,2F388EEA56B13B4D,3.0
2018-07-21,67E3A21B49CFA8AE,0.0
2018-07-21,2CCA6F1FCCB93EC4,6.0
2018-08-02,C44759FB0CDB2D0D,12.0
2018-06-05,6A804635D1B82700,3.0
2018-06-04,0D7A9BC80E218617,6.0
2018-07-16,A51304CB02351590,0.0
2018-07-16,1D0B89FFACBD902F,3.0
2018-07-16,6B7419AF446DA2EB,12.0
2018-07-01,0D1AF9E2472EEF78,12.0
2018-06-11,66F67AB42F22BF69,0.0
2018-07-24,5361DDA2C609F2C8,0.0
2018-07-13,5C32FF1E0A125864,9.0
2018-07-16,0A8DA6B745806DB0,0.0
2018-07-24,3F0B4FE47564428F,6.0
2018-06-07,110A476A65C468BA,0.0
2018-07-03,20C658AC8F3B20D5,0.0
2018-07-19,B8294C0D666783AD,0.0
2018-07-19,8A8F99F085BC81D4,0.0
2018-07-31,779E4E23FDFE75C0,3.0
2018-07-28,93EDABB29F670C8F,0.0
2018-07-28,DAA2B99A8D7D712E,0.0
2018-07-25,B8BBE1FFADE3A68B,9.0
2018-06-08,FF083ACF89056F94,3.0
2018-06-09,A1EA34496E798137,12.0
2018-07-24,1CF404C1848B404F,0.0
2018-07-06,095FF4B9300AE130,3.0
2018-06-20,C160EC54DA6A0A42,33.0
2018-06-11,4E5F111BCE26D29F,3.0
2018-06-17,A4430FA71829B9FF,3.0
2018-07-01,B8294C0D666783AD,6.0
2018-07-04,9A188C86B83E598D,3.0
2018-06-08,79ABD6BB0BD89662,3.0
2018-06-11,45D34E2668A79BEA,0.0
2018-06-09,92ECD76078C72B44,3.0
2018-06-03,8CC5DA18CD054ADF,3.0
2018-06-27,F2EE6542DA648DBF,0.0
2018-08-08,EC285067B1D7433F,12.0
2018-08-12,E88480F83F2C89E4,102.0
2018-08-25,3A379D01563BF480,39.0
2018-08-19,3A379D01563BF480,57.0
2018-08-12,FFAE40492E463529,6.0
2018-08-14,0DC4EC465130BA92,0.0
2018-08-07,7A6B38AA22B8D4E1,15.0
2018-08-13,E86B61A405B88FE6,15.0
2018-08-23,E86FC50097680322,9.0
2018-08-20,E361BC1E422F4357,0.0
2018-08-18,1282B8A11FB6318B,9.0
2018-08-20,82C24EE82A88948B,915.0
2018-08-26,9367E1C068C2F32D,6.0
2018-08-16,A87DB3FB433BEB77,0.0
2018-08-12,8A8F99F085BC81D4,0.0
2018-08-20,4B39C703262BD589,3.0
2018-08-17,5C8116C3E0461E53,6.0
2018-08-11,EDF4899396E0909E,0.0
2018-08-19,9962A8129BB42E29,114.0
2018-08-25,9962A8129BB42E29,141.0
2018-06-14,8E8E2C9525A64B2D,360.0
2018-06-09,B2614F3E8A4825D5,15.0
2018-06-24,DE0EFF28ED41FCED,6.0
2018-07-18,6B6C76CAF21DABAB,3.0
2018-07-02,6DA199A4164E86A1,0.0
2018-07-01,5DB2D065E60E65F6,6.0
2018-06-05,93C6B7555E6761AA,21.0
2018-06-05,E084DBE58F8CD4A1,123.0
2018-07-04,426E0862FFD815F6,0.0
2018-06-25,5A7DB84A368D0D60,105.0
2018-06-28,58C8A9000ADC7E3E,6.0
2018-06-05,B4B393140AA0ADAF,12.0
2018-06-10,8BF3CB61D45841BA,6.0
2018-06-12,6A5AC2DD06F6FB2C,0.0
2018-07-04,26E4EFA8528B84FC,6.0
2018-07-04,7EE9C5ABF7C84A24,6.0
2018-06-20,1EEF00A5C8D040F8,3.0
2018-06-18,8A8F99F085BC81D4,18.0
2018-07-02,5147E637BE084065,0.0
2018-07-08,5519906D76D212C5,3.0
2018-06-14,2F0CF287101B9A4F,3.0
2018-07-05,C5D2DEA61B6A9BFA,9.0
2018-08-19,34B0B0356FA68A52,6.0
2018-08-14,679476904E0E59CF,0.0
2018-07-17,1591A57E29543879,3.0
2018-07-14,F40A8873A067B623,0.0
2018-06-30,DD3EC99F28651660,18.0
2018-07-22,E05DE80A2CA97E1A,6.0
2018-07-10,FFA90BC51C6AE08E,3.0
2018-07-24,5B7A50A5B9AF8DDC,3.0
2018-07-24,8457AFDF4272C5FA,0.0
2018-07-26,7AB17142C01B183D,3.0
2018-07-26,E26C6281289E5215,3.0
2018-07-26,100631DF9F89FC2A,3.0
2018-07-21,EDF4899396E0909E,3.0
2018-07-30,C99311B5FA070662,21.0
2018-07-31,6418AD5A2C85D45A,651.0
2018-07-16,0AF1C752F2720679,12.0
2018-07-12,0D63BC0704A30214,3.0
2018-07-25,1887AD4A94AEDD75,6.0
2018-07-25,5EF3F2A0E4A073E1,3.0
2018-07-25,B4AD0C32B80F5F06,0.0
2018-07-23,E13C40B15D2B2F72,12.0
2018-07-23,05E5DBEAFFE27AEE,12.0
2018-06-07,970CF85B520E97B0,0.0
2018-07-19,A68ED895FC71AE65,3.0
2018-08-01,0DEB43FB9A58A99F,0.0
2018-08-01,8458F4A06A718FFD,6.0
2018-08-01,BD576BBDAC921BB6,0.0
2018-07-28,BF64E0BFA436BD25,0.0
2018-07-06,9E87594FE16F604F,159.0
2018-07-12,CEDB16876B779843,0.0
2018-07-30,B4873A867C25F4BE,6.0
2018-08-01,1C7B0A5BC1AA8FFA,3.0
2018-07-25,2C79F512DF003E29,9.0
2018-07-30,72C8439B0B3A165A,6.0
2018-06-19,92C4DBE2471F9ECF,27.0
2018-06-04,4F5C7598575B4D76,87.0
2018-07-03,4F5C7598575B4D76,135.0
2018-06-14,5FEB9F5253D9DED9,3.0
2018-07-06,D2C340FF1118E377,90.0
2018-06-18,170C5C734240827E,0.0
2018-07-30,71DA6C8016AA4B03,6.0
2018-07-25,4006539E0D175CEB,186.0
2018-06-23,AE8A9ECA2474BAEA,3.0
2018-07-26,66BB98DFEEE1C550,0.0
2018-07-30,C625AEA8A769C8B5,156.0
2018-06-17,5B7A50A5B9AF8DDC,6.0
2018-06-19,A3E843B5575A4AB8,0.0
2018-06-02,D19E77F248C5F2BC,0.0
2018-06-12,1755013FFADE5354,0.0
2018-06-11,A477C9FD3AF94407,0.0
2018-06-09,5CC2412D9A887ABE,0.0
2018-06-04,1BB7E4224615B218,12.0
2018-07-03,1BB7E4224615B218,12.0
2018-06-07,45E010197FB66124,0.0
2018-06-09,13DAA9242B12C324,0.0
2018-06-12,5B7A50A5B9AF8DDC,12.0
2018-06-24,7FE7DD488A58991D,0.0
2018-06-23,3FE23F87D91944C4,0.0
2018-07-21,7D67128AE58ACA61,24.0
2018-08-16,7DC2A1333B79E854,0.0
2018-08-27,4B943BEFF52A4D59,129.0
2018-08-19,F6DC5869EA654FBD,93.0
2018-08-24,4B5EC40367484818,9.0
2018-08-07,2E372ABFD79BBC19,6.0
2018-08-31,DF552E7C85ADBEA3,3.0
2018-08-16,E8D08317BC37480B,0.0
2018-08-11,8ECDB51ABC8B993F,0.0
2018-08-11,8FBDF4F2AB5190C7,24.0
2018-08-25,2C9486A9A6A5D728,21.0
2018-08-16,5C5F30B5CB105BC7,183.0
2018-08-25,5FEB9F5253D9DED9,0.0
2018-08-29,2332C4502A57DBAC,42.0
2018-08-10,CFBEE59B246F39B8,0.0
2018-08-20,781E157EA8EE9AE0,0.0
2018-08-23,A2C5DC3022C0987E,12.0
2018-08-16,F37D4A8814ED686E,9.0
2018-08-20,EE3AFA87BFF6CB7F,3.0
2018-08-15,046EFE5D611D28E2,3.0
2018-08-09,49B3F7EDDF604CA0,15.0
2018-07-17,9FFA26A7FBC5AB19,3.0
2018-07-03,B2614F3E8A4825D5,30.0
2018-06-05,FD8AF15AA647CAE0,0.0
2018-06-24,6567C883190073CD,3.0
2018-06-05,AC9B36175657D3AF,3.0
2018-06-20,2A040F95A703F31F,30.0
2018-07-11,D6F2DE8F9E176230,3.0
2018-06-24,C4F892CFDD6231C7,0.0
2018-08-03,D49CBEEEACF8BD0F,3.0
2018-07-18,B52491C61CC3A776,3.0
2018-06-17,A8384F5DD66B5039,0.0
2018-06-15,A26C2B1F4F5F9281,0.0
2018-08-12,9572E0EB10DC061F,0.0
2018-07-18,79DB957B5183631D,0.0
2018-08-28,B6C9DE84BC08AE5E,0.0
2018-07-17,364D0BFB7EBEFF2B,39.0
2018-07-14,BC718A6B278FA1DB,6.0
2018-07-21,9DCFF93601A448B5,21.0
2018-06-12,6A804635D1B82700,3.0
2018-07-16,F4D3C90FB933BD09,3.0
2018-07-16,E58449458E0235D5,3.0
2018-07-16,94DAFC434EEEC178,3.0
2018-07-16,68734732BB65E5A1,27.0
2018-07-24,E88480F83F2C89E4,84.0
2018-07-24,3A0980A5E2DC0853,159.0
2018-07-23,4715860C1608E079,6.0
2018-07-23,9EAD77A00D1A7857,12.0
2018-07-26,5B8FC76D2F7CFD6C,15.0
2018-07-26,6CDED82CD73979E1,6.0
2018-07-27,D1924F5DC3714945,3.0
2018-07-13,1CA4FAEADA4D8395,15.0
2018-07-30,DC9E3F9586CE98AA,6.0
2018-07-17,4C16F49E264878FA,9.0
2018-06-19,4715860C1608E079,3.0
2018-07-12,9F3BF59603D77843,3.0
2018-07-12,A4C090A82236CFD9,9.0
2018-07-25,3B1BD92F01E96659,15.0
2018-07-25,4EA19DDD0E294256,12.0
2018-07-25,9CC9E5426CF444CF,3.0
2018-07-23,346BC7E7ADF2E011,0.0
2018-06-10,9B2EDE20FA007B07,3.0
2018-06-09,CC825C487791517F,0.0
2018-06-18,774053F07AA8EB57,48.0
2018-07-22,12F52007B57D5F6F,0.0
2018-08-01,0099BA9FF04EC2D9,0.0
2018-07-31,724B2F299411F3C1,3.0
2018-06-20,1C38E69217BC4029,6.0
2018-06-10,8719A4437628CEB2,6.0
2018-07-23,FD903183BD063E5C,0.0
2018-07-06,D52B525C0336B37A,0.0
2018-07-05,3AE567314DD11A30,0.0
2018-07-07,DCD217C70952FADC,0.0
2018-06-14,64BD1AED8A091738,30.0
2018-06-26,34F8D7B3302B3937,9.0
2018-07-02,1C7191FEFAFAEF4F,6.0
2018-06-18,09596EDDC7B01952,3.0
2018-06-18,465D0E7A25B2774E,3.0
2018-07-04,5BE30418FC08BAFE,6.0
2018-06-01,B8294C0D666783AD,0.0
2018-06-10,82044D64C12B75FE,0.0
2018-06-29,1FF339796FE628E7,0.0
2018-07-05,72BCB1C9D167A1F6,3.0
2018-06-16,16906CE60299FF84,0.0
2018-06-03,90520C2B774A1230,0.0
2018-06-11,6DB8595C1BEA3798,3.0
2018-06-26,99892F23115F06FA,0.0
2018-06-12,F8B543251ADA71C1,15.0
2018-06-21,5DBA078195FD0EDE,0.0
2018-08-09,DF552E7C85ADBEA3,9.0
2018-08-21,BFA3664B062928E9,42.0
2018-08-28,D509A809B88A73E6,9.0
2018-08-09,E61277825624C497,0.0
2018-08-14,4BB24CA02BE6CDC7,3.0
2018-08-09,8BB656598033697A,6.0
2018-08-24,41C2F7E18C4F1437,81.0
2018-08-09,EB615F244E7A9A0F,0.0
2018-08-17,E6640CA783AD2A07,0.0
2018-08-18,FD8AF15AA647CAE0,0.0
2018-08-24,51BE44ECA2A74AC9,33.0
2018-08-22,708A2EDC3ECFDBEF,57.0
2018-07-19,193BAEE9CE1F1758,0.0
2018-07-19,D1988149BD20EC3E,3.0
2018-07-18,56C028C7B2A55C49,3.0
2018-08-03,5F80C19320829DBA,210.0
2018-06-03,75C139B08CB6C1FF,15.0
2018-07-11,4D30CC01C0979033,27.0
2018-07-02,94A60EFA51475075,54.0
2018-07-02,AB6C0E9AE872F554,9.0
2018-06-21,A41571D2C821C1AC,324.0
2018-07-09,F380377E1F6534C9,81.0
2018-06-07,AB4F808F9E9DC7E9,3.0
2018-07-17,8D2076D99131123C,6.0
2018-07-04,4A0B10A066570A9F,9.0
2018-07-05,59A3014060490928,33.0
2018-07-05,A2CA0EF51ED11C75,24.0
2018-07-05,4C16F49E264878FA,3.0
2018-06-07,1176DCDCAEC13FAF,69.0
2018-06-19,EC98D1FBD5EBBF30,9.0
2018-07-08,D49CBEEEACF8BD0F,0.0
2018-06-29,29B8227C0068CEF7,9.0
2018-06-11,F0FD83951533F127,0.0
2018-06-24,F44D411F4DF2CF2D,9.0
2018-06-27,B53341E6DF811649,0.0
2018-06-10,C967EA08510893DA,0.0
2018-08-28,320FC850438CF152,18.0
2018-08-17,0099BA9FF04EC2D9,3.0
2018-08-30,0B4FCAEA62CA39AE,285.0
2018-06-09,641B6BA098246744,0.0
2018-07-10,186CC5091F035282,6.0
2018-07-10,FF65C1ED3A763B50,9.0
2018-08-16,4BC12CA37BB3DC3A,0.0
2018-06-22,2056E8997126CD01,6.0
2018-08-22,3CB64EEED65ABDC1,9.0
2018-07-22,BD7BCDBAD1BF02FF,3.0
2018-07-21,1E716DA4D3693697,0.0
2018-06-13,3D717421B0B0796A,9.0
2018-07-16,35088B75679068C1,6.0
2018-07-23,DF583DEB63CE5E99,18.0
2018-07-26,31284BE102C94AE7,0.0
2018-07-27,23353E8C4A065B5D,45.0
2018-07-16,4C16F49E264878FA,3.0
2018-06-22,F4AA4EE09AB28B1D,0.0
2018-07-03,ED604FC90A0111C3,6.0
2018-06-28,5687FC5A2D17068A,0.0
2018-07-31,D21ADEC721D00C87,0.0
2018-07-25,0CE19D9174B97E9A,0.0
2018-07-19,6269D4F6CFCA65D3,0.0
2018-08-01,2DCCDC75BED67620,0.0
2018-07-31,7E26EF253A3EE12B,15.0
2018-07-31,0DAB489C8FC190C5,0.0
2018-06-30,97F5C4A868943AF2,3.0
2018-07-07,A9BF37760B8DC43C,111.0
2018-07-25,877DF811C13CCBE4,0.0
2018-06-17,3A0980A5E2DC0853,135.0
2018-07-03,28E56C32724B79F5,9.0
2018-06-07,3C3E91AAA6EEF73A,15.0
2018-07-04,2BA537D9098FDA1A,9.0
2018-07-29,F8FBB8A5689BFF93,0.0
2018-06-10,600D7AF7290D962B,0.0
2018-07-05,E227220C0512A092,0.0
2018-07-07,F4AA4EE09AB28B1D,6.0
2018-07-26,FFA7541672192177,0.0
2018-07-19,C16BCEF28425EC7D,0.0
2018-07-20,74342B86790B6015,0.0
2018-07-23,D878510AD60C3A92,3.0
2018-07-16,3AE567314DD11A30,12.0
2018-06-29,085EC21458A8F368,3.0
2018-06-16,2F388EEA56B13B4D,0.0
2018-06-01,1282B8A11FB6318B,9.0
2018-07-29,EE826233EE695651,6.0
2018-06-24,C772D93F78056225,15.0
2018-06-04,7F4FD7B7B8D9EA3C,12.0
2018-06-21,0D5EEF5E64B93458,60.0
2018-07-13,58C8A9000ADC7E3E,6.0
2018-06-28,031CE991014443D5,3.0
2018-06-08,C862004578E3909B,0.0
2018-08-09,B2D5634C1AFBFEC5,6.0
2018-08-24,C7B571A9C2B2A7A2,60.0
2018-08-08,944C86734E8F8F2E,63.0
2018-08-28,64BD1AED8A091738,3.0
2018-08-06,E8D08317BC37480B,3.0
2018-08-08,99A58F0700BC3F27,6.0
2018-08-21,7B5708FF0584101E,36.0
2018-08-16,2BA537D9098FDA1A,9.0
2018-08-10,DAD3A8DE3EAA23AE,0.0
2018-08-21,C160EC54DA6A0A42,33.0
2018-08-31,F8B543251ADA71C1,9.0
2018-08-07,A51304CB02351590,3.0
2018-08-25,A2C5DC3022C0987E,9.0
2018-08-23,C2CEA37B06F7240C,9.0
2018-08-08,9C2AC738B5B93715,3.0
2018-08-15,8A63BF0F91A0F8B7,3.0
2018-08-24,9DCFF93601A448B5,12.0
2018-08-06,94978CAFCABC9DCE,0.0
2018-08-06,6B5DCE5571F236A2,9.0
2018-08-28,36BCC11F502AE08B,6.0
2018-08-06,721429A0503855C8,0.0
2018-08-14,9F9CAE843E2396EF,66.0
2018-08-12,9962A8129BB42E29,150.0
2018-08-08,04713BD0E99D4AD9,18.0
2018-08-04,68387D705B925399,0.0
2018-07-18,42FFC01514325E48,3.0
2018-06-04,36CDADB5461CE507,6.0
2018-06-06,049FEB62F55017AD,732.0
2018-06-27,35BD11C10DB6C2DC,0.0
2018-07-04,C014327E344C7CCA,6.0
2018-08-03,174B75C06D1AADED,96.0
2018-07-04,BCE6B04DD6EF5294,9.0
2018-06-20,08D00FA9CA8F73D7,0.0
2018-07-18,53B1CAC94CC047B6,0.0
2018-06-11,B4B393140AA0ADAF,9.0
2018-07-01,9572E0EB10DC061F,0.0
2018-07-25,49850DA4B034836C,6.0
2018-07-25,9FFA26A7FBC5AB19,3.0
2018-07-01,13CFFEDF55C1E16E,3.0
2018-06-13,C5D2DEA61B6A9BFA,3.0
2018-07-02,A41571D2C821C1AC,147.0
2018-06-22,97ED2F532269C017,0.0
2018-07-09,05E5DBEAFFE27AEE,9.0
2018-07-05,35088B75679068C1,0.0
2018-06-01,1A723171928C1FC7,15.0
2018-06-01,A70C0E03C6EF3010,3.0
2018-07-05,354FF27744CF22A4,12.0
2018-06-09,977D16B65A8E12D2,0.0
2018-06-11,8B37A65D1728CF72,3.0
2018-07-10,E4346756CEB39846,3.0
2018-07-17,00A37BF7DA5FB320,36.0
2018-07-14,A1EA34496E798137,0.0
2018-07-14,2032E5E98F61F700,0.0
2018-06-28,AB07081D01A024B7,3.0
2018-08-16,C6027E96501A6604,0.0
2018-06-07,F11C7C495466DE34,0.0
2018-07-22,0820601701FDF465,3.0
2018-07-22,5C8116C3E0461E53,3.0
2018-07-22,62724B8931013575,0.0
2018-07-21,AB0A1B94523703AB,6.0
2018-07-21,F7C27AF13CABB211,0.0
2018-08-02,EA6A3F4F74455648,3.0
2018-08-02,93A5970233A1764F,0.0
2018-08-02,9258AE7CC10DFE45,6.0
2018-08-02,046EFE5D611D28E2,3.0
2018-06-05,0DEF033AD70CFEB2,3.0
2018-06-26,92CFD8160EA7DC1C,30.0
2018-06-09,110A476A65C468BA,0.0
2018-07-12,A51304CB02351590,0.0
2018-07-06,60E03CF65DFC84EA,0.0
2018-07-20,395B9992F01050B2,3.0
2018-07-20,A7625D7401258147,18.0
2018-06-14,8AF91952D281F750,18.0
2018-07-20,EEC960FA4122B33D,3.0
2018-06-28,4B943BEFF52A4D59,141.0
2018-06-25,48E318DDDA6EDD56,3.0
2018-06-10,27181945D4CCFDBD,30.0
2018-06-09,5D956575BBF22003,15.0
2018-08-02,7927CC98F9273537,0.0
2018-07-23,C311DC2656CA5A46,0.0
2018-07-14,043110E1787F5A1D,3.0
2018-07-30,92C4DBE2471F9ECF,69.0
2018-07-17,877DF811C13CCBE4,6.0
2018-07-07,8458F4A06A718FFD,15.0
2018-07-07,321B9C929E20B7A1,48.0
2018-07-12,271990F05A188E57,0.0
